,Customer ID,Age,MonthlyUsage,Payment Method,Tenure in Months,Churn
2445,9553-DLCLU,30,83,Credit Card,34,0
2446,7530-HDYDS,26,368,Credit Card,38,1
2447,5176-LDKUH,64,135,Bank Withdrawal,30,0
2448,8266-VBFQL,55,286,Bank Withdrawal,20,0
2449,5206-XZZQI,56,237,Credit Card,27,0
2450,1212-GLHMD,54,329,Credit Card,30,0
2451,0178-SZBHO,54,139,Bank Withdrawal,15,0
2452,3481-JHUZH,36,296,Bank Withdrawal,23,0
2453,1872-EBWSC,28,344,Mailed Check,29,0
2454,0439-IFYUN,78,124,Bank Withdrawal,32,0
2455,1834-WULEG,61,161,Mailed Check,31,0
2456,9248-OJYKK,74,590,Bank Withdrawal,37,1
2457,1474-JUWSM,24,385,Bank Withdrawal,26,0
2458,6583-KQJLK,66,380,Bank Withdrawal,29,0
2459,0254-FNMCI,19,97,Bank Withdrawal,26,0
2460,7908-QCBCA,47,468,Mailed Check,20,1
2461,1169-WCVAK,42,235,Credit Card,27,0
2462,9948-YPTDG,44,471,Bank Withdrawal,34,1
2463,1092-WPIVQ,33,78,Credit Card,20,0
2464,6351-SCJKT,32,97,Credit Card,27,0
2465,5198-HQAEN,50,349,Bank Withdrawal,30,0
2466,4237-RLAQD,58,321,Credit Card,22,1
2467,3179-GBRWV,79,282,Bank Withdrawal,19,0
2468,1991-VOPLL,45,399,Credit Card,32,0
2469,1452-UZOSF,31,206,Credit Card,17,0
2470,3540-RZJYU,21,508,Bank Withdrawal,37,1
2471,8868-GAGIO,49,126,Credit Card,29,0
2472,1078-TDCRN,75,388,Bank Withdrawal,34,0
2473,9046-DQMTP,49,218,Bank Withdrawal,17,0
2474,2208-NKVVH,60,358,Credit Card,26,0
2475,4285-GYRQC,63,528,Bank Withdrawal,26,1
2476,5321-NTRKC,25,66,Bank Withdrawal,21,0
2477,4373-VVHQL,37,129,Bank Withdrawal,33,0
2478,6221-AVQYL,37,462,Credit Card,38,1
2479,5982-XMDEX,42,56,Bank Withdrawal,24,0
2480,2408-TZMJL,43,430,Bank Withdrawal,31,1
2481,1958-RNRKS,62,143,Bank Withdrawal,16,0
2482,8950-MTZNV,61,158,Mailed Check,32,0
2483,5899-OUVKV,56,181,Bank Withdrawal,35,0
2484,8550-XSXUQ,41,241,Credit Card,31,0
2485,4522-XRWWI,30,356,Credit Card,22,0
2486,0902-XKXPN,29,186,Bank Withdrawal,33,0
2487,2888-ADFAO,47,193,Bank Withdrawal,16,0
2488,7762-ONLJY,62,149,Credit Card,23,0
2489,4837-PZTIC,54,97,Credit Card,16,0
2490,0415-MOSGF,58,269,Credit Card,34,1
2491,8631-XVRZL,40,106,Mailed Check,25,0
2492,9919-FZDED,79,101,Credit Card,21,0
2493,2718-YSKCS,64,391,Bank Withdrawal,27,0
2494,6345-FZOQH,40,314,Credit Card,16,0
2495,7740-KKCXF,61,311,Credit Card,25,0
2496,1251-STYSZ,66,71,Bank Withdrawal,29,0
2497,0866-QLSIR,53,276,Mailed Check,27,1
2498,0607-MVMGC,33,341,Credit Card,28,0
2499,5375-XLDOF,24,100,Bank Withdrawal,25,0
2500,8023-QHAIO,72,294,Bank Withdrawal,16,0
2501,9786-IJYDL,49,329,Credit Card,29,0
2502,9620-ENEJV,52,100,Credit Card,21,0
2503,6859-RKMZJ,38,254,Bank Withdrawal,33,0
2504,5299-SJCZT,57,588,Bank Withdrawal,32,1
2505,0895-UADGO,46,357,Mailed Check,24,0
2506,2451-YMUXS,79,292,Bank Withdrawal,22,0
2507,0337-CNPZE,63,529,Bank Withdrawal,39,1
2508,6036-TTFYU,48,56,Credit Card,33,0
2509,2187-LZGPL,36,469,Credit Card,34,1
2510,5641-DMBFJ,29,117,Bank Withdrawal,22,0
2511,6585-WCEWR,24,316,Bank Withdrawal,29,0
2512,7445-WMRBW,49,358,Bank Withdrawal,35,0
2513,4198-VFOEA,58,347,Mailed Check,21,0
2514,4781-ZXYGU,25,221,Bank Withdrawal,24,0
2515,5989-OMNJE,42,58,Bank Withdrawal,22,0
2516,9661-ACXBS,26,568,Bank Withdrawal,32,1
2517,7382-DFJTU,63,50,Credit Card,18,0
2518,1895-QTKDO,38,293,Credit Card,34,0
2519,6370-ZVHDV,52,204,Bank Withdrawal,19,0
2520,5339-PXDVH,43,83,Bank Withdrawal,32,0
2521,1784-BXEFA,63,296,Mailed Check,17,0
2522,3806-DXQOM,47,448,Bank Withdrawal,38,1
2523,2239-CGBUZ,56,340,Bank Withdrawal,18,0
2524,1217-VASWC,77,186,Bank Withdrawal,18,0
2525,2400-XIWIO,30,97,Bank Withdrawal,28,0
2526,9317-WZPGV,74,599,Bank Withdrawal,34,1
2527,2580-ATZSQ,55,282,Bank Withdrawal,35,0
2528,6734-CKRSM,38,322,Mailed Check,22,0
2529,7137-NAXML,63,400,Bank Withdrawal,19,0
2530,5688-KZTSN,59,588,Bank Withdrawal,27,1
2531,9495-REDIY,56,364,Credit Card,26,0
2532,4439-YRNVD,33,191,Bank Withdrawal,28,0
2533,1450-SKCVI,22,457,Bank Withdrawal,22,1
2534,2858-MOFSQ,50,488,Mailed Check,33,1
2535,8929-KSWIH,21,384,Bank Withdrawal,16,0
2536,7663-CUXZB,34,368,Bank Withdrawal,18,0
2537,9470-XCCEM,41,378,Bank Withdrawal,18,0
2538,1846-XWOQN,80,552,Bank Withdrawal,25,1
2539,3318-ISQFQ,23,69,Bank Withdrawal,18,0
2540,4583-PARNH,66,160,Bank Withdrawal,32,0
2541,4816-OKWNX,38,144,Bank Withdrawal,19,0
2542,2274-XUATA,78,141,Bank Withdrawal,23,0
2543,0496-AHOOK,61,109,Bank Withdrawal,32,0
2544,4365-MSDYN,38,96,Bank Withdrawal,28,0
2545,5447-WZAFP,22,340,Mailed Check,19,0
2546,9624-EGDEQ,49,342,Credit Card,19,0
2547,9351-HXDMR,37,304,Credit Card,33,0
2548,4919-MOAVT,53,379,Bank Withdrawal,25,1
2549,4342-HFXWS,19,130,Bank Withdrawal,32,0
2550,0946-CLJTI,67,401,Bank Withdrawal,20,1
2551,0394-YONDK,28,336,Credit Card,17,0
2552,0608-JDVEC,55,372,Bank Withdrawal,21,0
2553,7746-AWNQW,62,75,Mailed Check,27,0
2554,5803-NQJZO,46,278,Bank Withdrawal,30,0
2555,7754-IXRMC,39,140,Credit Card,19,0
2556,1386-ZIKUV,42,203,Credit Card,24,0
2557,4801-JZAZL,32,288,Bank Withdrawal,23,0
2558,8443-WVPSS,58,597,Bank Withdrawal,23,1
2559,6818-WOBHJ,70,577,Bank Withdrawal,39,1
2560,2307-FYNNL,67,385,Bank Withdrawal,29,0
2561,1320-REHCS,75,391,Bank Withdrawal,19,0
2562,3030-ZKIWL,23,377,Credit Card,25,0
2563,4529-CKBCL,51,530,Bank Withdrawal,28,1
2564,9881-VCZEP,29,209,Bank Withdrawal,32,0
2565,1205-WNWPJ,54,541,Credit Card,21,1
2566,1270-XKUCC,24,358,Credit Card,32,0
2567,4778-IZARL,46,170,Credit Card,27,0
2568,4174-LPGTI,49,566,Bank Withdrawal,30,1
2569,7312-XSBAT,47,260,Bank Withdrawal,18,0
2570,8108-UXRQN,23,191,Bank Withdrawal,25,0
2571,0376-YMCJC,21,545,Bank Withdrawal,33,1
2572,4732-RRJZC,31,211,Credit Card,34,0
2573,5712-VBOXD,53,53,Credit Card,26,0
2574,8861-HGGKB,57,523,Bank Withdrawal,34,1
2575,1755-RMCXH,37,381,Credit Card,16,0
2576,4835-YSJMR,59,90,Bank Withdrawal,19,0
2577,9055-MOJJJ,39,72,Mailed Check,18,0
2578,9851-QXEEQ,21,325,Bank Withdrawal,29,1
2579,8519-QJGJD,42,550,Bank Withdrawal,40,1
2580,9430-FRQOC,33,490,Mailed Check,35,1
2581,6734-FQAJX,65,118,Bank Withdrawal,20,0
2582,1360-JYXKQ,68,115,Bank Withdrawal,25,0
2583,3199-NPKCN,39,133,Bank Withdrawal,29,0
2584,4465-VDKIQ,61,231,Bank Withdrawal,35,0
2585,1522-VVDMG,25,389,Bank Withdrawal,31,1
2586,9732-OUYRN,54,199,Credit Card,20,0
2587,6627-CFOSN,54,392,Bank Withdrawal,26,0
2588,4868-AADLV,77,80,Bank Withdrawal,22,0
2589,9696-RMYBA,56,203,Credit Card,16,0
2590,9609-BENEA,50,330,Bank Withdrawal,30,0
2591,1032-MAELW,57,297,Bank Withdrawal,19,0
2592,6661-HBGWL,69,556,Bank Withdrawal,38,1
2593,7409-JURKQ,29,150,Bank Withdrawal,24,0
2594,0134-XWXCE,76,84,Bank Withdrawal,22,0
2595,4423-YLHDV,22,292,Bank Withdrawal,34,1
2596,5271-YNWVR,48,444,Bank Withdrawal,31,1
2597,3537-RYBHH,78,78,Credit Card,21,0
2598,5630-IXDXV,51,210,Bank Withdrawal,15,0
2599,8837-VVWLQ,35,347,Bank Withdrawal,22,1
2600,8761-NSOBC,41,597,Bank Withdrawal,30,1
2601,8619-IJNDK,64,201,Credit Card,20,0
2602,0742-NXBGR,64,309,Bank Withdrawal,32,1
2603,9763-PDTKK,59,382,Bank Withdrawal,24,1
2604,1453-RZFON,39,182,Credit Card,17,0
2605,2499-AJYUA,69,111,Credit Card,16,0
2606,0178-CIIKR,60,181,Credit Card,27,0
2607,7503-MIOGA,68,292,Bank Withdrawal,28,0
2608,8818-DOPVL,65,262,Bank Withdrawal,26,0
2609,3205-MXZRA,47,278,Credit Card,26,0
2610,3638-WEABW,25,149,Credit Card,22,0
2611,7398-HPYZQ,30,118,Bank Withdrawal,23,0
2612,0754-EEBDC,25,256,Mailed Check,33,0
2613,9812-GHVRI,50,218,Bank Withdrawal,32,0
2614,6015-VVHHE,68,283,Credit Card,23,1
2615,0815-MFZGM,54,318,Credit Card,30,0
2616,7123-WQUHX,34,81,Bank Withdrawal,28,0
2617,8067-NIOYM,51,257,Credit Card,17,0
2618,8467-WYNSR,62,338,Mailed Check,26,0
2619,8625-AZYZY,51,327,Bank Withdrawal,22,1
2620,1843-TLSGD,56,209,Credit Card,30,0
2621,7921-LMDFQ,69,395,Bank Withdrawal,24,0
2622,3473-XIIIT,61,473,Bank Withdrawal,27,1
2623,6483-OATDN,47,257,Credit Card,17,0
2624,5126-RCXYW,41,280,Credit Card,35,0
2625,6137-MFAJN,62,266,Bank Withdrawal,19,0
2626,2097-YVPKN,56,248,Credit Card,29,0
2627,8048-DSDFQ,63,206,Credit Card,31,0
2628,5494-HECPR,34,358,Bank Withdrawal,33,1
2629,7167-PCEYD,31,354,Credit Card,35,0
2630,8165-CBKXO,35,285,Credit Card,29,0
2631,0513-RBGPE,57,262,Credit Card,35,0
2632,6283-GITPX,20,176,Credit Card,25,0
2633,5013-SBUIH,63,255,Bank Withdrawal,35,1
2634,8565-HBFNN,51,73,Credit Card,28,0
2635,4446-BZKHU,44,600,Bank Withdrawal,21,1
2636,1740-CSDJP,53,465,Bank Withdrawal,29,1
2637,5619-XZZKR,47,208,Credit Card,26,0
2638,3370-GQEAL,63,54,Bank Withdrawal,35,0
2639,4115-NZRKS,72,398,Bank Withdrawal,18,0
2640,8387-UGUSU,57,218,Credit Card,33,0
2641,4080-IIARD,42,123,Bank Withdrawal,20,0
2642,3739-YBWAB,37,118,Mailed Check,34,0
2643,1833-VGRUM,70,530,Bank Withdrawal,37,1
2644,3658-KIBGF,19,344,Bank Withdrawal,28,1
2645,2560-WBWXF,45,115,Bank Withdrawal,33,0
2646,9850-OWRHQ,55,325,Credit Card,31,1
2647,7240-ETPTR,51,291,Bank Withdrawal,25,1
2648,8259-DZLIZ,53,353,Bank Withdrawal,33,0
2649,2908-ZTPNF,41,129,Bank Withdrawal,28,0
2650,5099-BAILX,77,304,Bank Withdrawal,26,1
2651,0628-CNQRM,49,476,Bank Withdrawal,29,1
2652,7157-SMCFK,32,117,Mailed Check,30,0
2653,6435-SRWBJ,21,190,Bank Withdrawal,34,0
2654,2371-JQHZZ,54,157,Bank Withdrawal,22,0
2655,5382-TEMLV,45,223,Bank Withdrawal,35,0
2656,6968-GMKPR,39,135,Bank Withdrawal,15,0
2657,6896-SRVYQ,69,289,Bank Withdrawal,22,0
2658,1640-PLFMP,20,78,Bank Withdrawal,16,0
2659,6390-DSAZX,21,574,Credit Card,21,1
2660,1741-WTPON,42,262,Credit Card,15,0
2661,6166-ILMNY,46,470,Bank Withdrawal,26,1
2662,1163-ONYEY,61,276,Credit Card,31,0
2663,6319-QSUSR,57,221,Credit Card,23,0
2664,5919-VCZYM,19,382,Credit Card,16,0
2665,4277-BWBML,48,203,Bank Withdrawal,17,0
2666,5371-VYLSX,65,164,Bank Withdrawal,19,0
2667,1347-KTTTA,22,395,Credit Card,24,0
2668,5751-USDBL,37,296,Mailed Check,15,0
2669,9142-XMYJH,46,174,Credit Card,23,0
2670,1685-BQULA,54,319,Bank Withdrawal,29,0
2671,7233-IOQNP,34,92,Bank Withdrawal,20,0
2672,3589-PPVKW,19,51,Credit Card,30,0
2673,7083-MIOPC,62,349,Credit Card,32,0
2674,9661-MHUMO,71,375,Credit Card,37,1
2675,6993-OHLXR,26,576,Bank Withdrawal,36,1
2676,9674-EHPPG,63,210,Credit Card,32,0
2677,5766-ZJYBB,52,415,Mailed Check,31,1
2678,2737-YNGYW,29,361,Bank Withdrawal,23,1
2679,7101-HRBLJ,25,209,Bank Withdrawal,15,0
2680,3511-APPBJ,21,280,Credit Card,17,0
2681,1840-BIUOG,23,230,Bank Withdrawal,17,0
2682,1337-BOZWO,25,58,Credit Card,18,0
2683,2773-OVBPK,60,179,Bank Withdrawal,25,0
2684,0730-BGQGF,48,124,Credit Card,24,0
2685,1167-OYZJF,65,263,Bank Withdrawal,28,0
2686,6591-QGOYB,29,249,Bank Withdrawal,26,0
2687,1956-YIFGE,36,209,Credit Card,34,0
2688,6060-QBMGV,30,94,Credit Card,35,0
2689,8317-BVKSO,27,314,Bank Withdrawal,20,0
2690,3842-IYKUE,28,553,Credit Card,36,1
2691,1150-WFARN,59,368,Credit Card,37,1
2692,9391-YZEJW,42,200,Bank Withdrawal,23,0
2693,0311-UNPFF,58,453,Bank Withdrawal,24,1
2694,8319-QBEHW,32,300,Bank Withdrawal,30,0
2695,1680-VDCWW,45,70,Bank Withdrawal,28,0
2696,2933-FILNV,53,582,Credit Card,20,1
2697,6686-YPGHK,65,305,Credit Card,37,1
2698,1303-SRDOK,52,129,Credit Card,18,0
2699,3898-GUYTS,71,305,Bank Withdrawal,15,0
2700,1035-IPQPU,77,354,Bank Withdrawal,20,0
2701,6352-TWCAU,32,451,Bank Withdrawal,22,1
2702,1470-PSXNM,27,190,Bank Withdrawal,19,0
2703,5445-UTODQ,35,486,Bank Withdrawal,27,1
2704,5414-OFQCB,34,348,Credit Card,16,0
2705,4825-XJGDM,59,143,Credit Card,32,0
2706,2195-VVRJF,74,239,Credit Card,19,0
2707,4208-UFFGW,80,582,Credit Card,31,1
2708,6537-OTKMY,52,87,Bank Withdrawal,35,0
2709,5993-JSUWV,25,198,Bank Withdrawal,28,0
2710,8295-KMENE,33,197,Credit Card,18,0
2711,6851-WEFYX,73,82,Bank Withdrawal,28,0
2712,9739-JLPQJ,58,85,Credit Card,18,0
2713,4462-CYWMH,65,314,Bank Withdrawal,34,0
2714,7028-DVOIQ,71,567,Bank Withdrawal,30,1
2715,7718-RXDGG,54,169,Bank Withdrawal,25,0
2716,2228-BZDEE,45,229,Credit Card,23,0
2717,1848-LBZHY,19,54,Bank Withdrawal,23,0
2718,2450-ZKEED,33,145,Bank Withdrawal,34,0
2719,2277-BKJKN,70,192,Bank Withdrawal,17,0
2720,1187-WILMM,39,250,Credit Card,29,0
2721,4213-HKBJO,60,277,Credit Card,33,0
2722,2075-PUEPR,46,335,Bank Withdrawal,26,0
2723,2207-RYYRL,34,78,Credit Card,29,0
2724,0749-IRGQE,68,360,Bank Withdrawal,26,0
2725,9223-UCPVT,49,508,Bank Withdrawal,29,1
2726,0326-VDYXE,21,59,Bank Withdrawal,30,0
2727,9050-IKDZA,66,336,Credit Card,25,0
2728,6040-CGACY,48,377,Credit Card,26,0
2729,3508-CFVZL,55,341,Credit Card,17,0
2730,4726-DLWQN,69,306,Bank Withdrawal,34,0
2731,5712-PTIWW,46,532,Bank Withdrawal,33,1
2732,1508-DFXCU,32,194,Bank Withdrawal,23,0
2733,0196-JTUQI,59,399,Credit Card,23,0
2734,4402-FTBXC,55,113,Credit Card,20,0
2735,4102-HLENU,51,370,Credit Card,16,0
2736,9565-JSNFM,39,341,Bank Withdrawal,23,1
2737,7564-GHCVB,27,195,Bank Withdrawal,22,0
2738,6030-REHUX,76,302,Bank Withdrawal,24,0
2739,7957-RYHQD,65,515,Credit Card,35,1
2740,9845-QOMAD,38,219,Credit Card,16,0
2741,2474-LCNUE,20,381,Credit Card,22,0
2742,1455-UGQVH,35,463,Bank Withdrawal,34,1
2743,2984-MIIZL,51,466,Bank Withdrawal,31,1
2744,1174-FGIFN,44,99,Bank Withdrawal,19,0
2745,5482-NUPNA,28,375,Credit Card,34,1
2746,3415-TAILE,21,524,Credit Card,28,1
2747,7703-ZEKEF,47,255,Bank Withdrawal,35,1
2748,9651-GTSAQ,44,598,Bank Withdrawal,28,1
2749,6907-CQGPN,40,91,Bank Withdrawal,27,0
2750,2057-ZBLPD,50,304,Bank Withdrawal,36,1
2751,5639-NTUPK,28,166,Credit Card,28,0
2752,5281-BUZGT,69,531,Bank Withdrawal,35,1
2753,2673-ZALNP,29,222,Credit Card,32,0
2754,7156-MXBJE,29,130,Credit Card,27,0
2755,3178-FESZO,45,337,Credit Card,40,1
2756,6332-FBZRI,39,391,Credit Card,32,0
2757,9606-PBKBQ,69,538,Bank Withdrawal,30,1
2758,2877-VDUER,36,172,Credit Card,26,0
2759,1697-BCSHV,44,223,Bank Withdrawal,18,0
2760,6242-SGYTS,19,322,Credit Card,35,0
2761,4193-IBKSW,27,206,Bank Withdrawal,18,0
2762,7672-VFMXZ,31,214,Bank Withdrawal,29,0
2763,1121-QSIVB,39,164,Credit Card,17,0
2764,3085-QUOZK,55,425,Credit Card,25,1
2765,9385-NXKDA,53,113,Credit Card,16,0
2766,7552-KEYGT,53,199,Bank Withdrawal,20,0
2767,4713-ZBURT,33,244,Bank Withdrawal,15,0
2768,1493-AMTIE,28,262,Bank Withdrawal,24,1
2769,8566-YPRGL,57,50,Credit Card,23,0
2770,0318-ZOPWS,31,268,Bank Withdrawal,33,0
2771,9668-PUGNU,20,281,Bank Withdrawal,17,0
2772,8328-SKJNO,61,355,Bank Withdrawal,29,0
2773,2533-TIBIX,59,304,Bank Withdrawal,24,0
2774,0612-RTZZA,77,430,Bank Withdrawal,31,1
2775,2546-KZAAT,28,260,Credit Card,23,0
2776,0643-OKLRP,73,500,Bank Withdrawal,24,1
2777,8541-QVFKM,22,155,Bank Withdrawal,24,0
2778,2205-YMZZJ,75,516,Bank Withdrawal,28,1
2779,9871-ELEYA,22,361,Credit Card,30,0
2780,0281-CNTZX,56,71,Bank Withdrawal,21,0
2781,5686-CMAWK,41,175,Bank Withdrawal,33,0
2782,2253-KPMNB,29,342,Bank Withdrawal,31,0
2783,6184-DYUOB,28,278,Credit Card,34,0
2784,9644-UMGQA,48,121,Bank Withdrawal,16,0
2785,3657-COGMW,76,61,Credit Card,28,0
2786,3724-BSCVH,37,93,Credit Card,15,0
2787,2205-LPVGL,71,78,Bank Withdrawal,26,0
2788,5578-NKCXI,20,203,Credit Card,20,0
2789,9763-GRSKD,37,365,Mailed Check,27,0
2790,4877-TSOFF,41,305,Bank Withdrawal,25,0
2791,8745-PVESG,44,209,Credit Card,35,0
2792,5845-BZZIB,37,241,Credit Card,34,0
2793,0516-UXRMT,27,266,Bank Withdrawal,22,0
2794,4815-GBTCD,55,73,Bank Withdrawal,21,0
2795,9840-EFJQB,43,368,Bank Withdrawal,31,0
2796,6586-PSJOX,62,355,Credit Card,25,0
2797,5977-CKHON,59,332,Bank Withdrawal,31,0
2798,7596-IIWYC,62,105,Bank Withdrawal,22,0
2799,4724-WXVWF,28,220,Bank Withdrawal,28,0
2800,7901-HXJVA,20,355,Bank Withdrawal,29,0
2801,0207-MDKNV,54,335,Bank Withdrawal,36,1
2802,5973-EJGDP,21,340,Bank Withdrawal,15,0
2803,8922-LIEGH,72,418,Bank Withdrawal,37,1
2804,3067-SVMTC,49,90,Bank Withdrawal,24,0
2805,3472-OAOOR,23,225,Credit Card,25,0
2806,5006-MXVRN,23,323,Credit Card,23,0
2807,4827-LTQRJ,70,208,Credit Card,20,0
2808,6859-QNXIQ,43,262,Bank Withdrawal,31,0
2809,0129-KPTWJ,39,55,Bank Withdrawal,34,0
2810,8390-FESFV,60,223,Bank Withdrawal,35,0
2811,4376-KFVRS,52,167,Credit Card,17,0
2812,0568-ONFPC,34,553,Bank Withdrawal,34,1
2813,9229-RQABD,45,172,Credit Card,20,0
2814,9591-YVTEB,77,346,Bank Withdrawal,19,0
2815,4482-FTFFX,23,372,Bank Withdrawal,25,0
2816,7363-QTBIW,24,205,Bank Withdrawal,25,0
2817,4550-EVXNY,52,556,Bank Withdrawal,21,1
2818,7758-XKCBS,56,316,Bank Withdrawal,24,1
2819,7808-DVWEP,51,109,Bank Withdrawal,17,0
2820,0536-ESJEP,48,396,Bank Withdrawal,17,0
2821,3834-XUIFC,23,510,Credit Card,27,1
2822,2920-RNCEZ,46,244,Credit Card,21,0
2823,3457-PQBYH,35,392,Credit Card,18,0
2824,8430-TWCBX,62,175,Credit Card,26,0
2825,1950-KSVVJ,57,167,Mailed Check,19,0
2826,3768-VHXQO,19,302,Credit Card,33,0
2827,9365-CSLBQ,36,348,Credit Card,22,0
2828,0929-HYQEW,20,194,Credit Card,22,0
2829,2582-FFFZR,34,92,Bank Withdrawal,25,0
2830,5536-RTPWK,54,520,Bank Withdrawal,26,1
2831,0422-UXFAP,34,267,Bank Withdrawal,34,0
2832,5919-TMRGD,32,393,Bank Withdrawal,25,1
2833,7398-LXGYX,53,241,Credit Card,17,0
2834,7251-LJBQN,74,397,Credit Card,33,0
2835,4709-LKHYG,23,372,Bank Withdrawal,22,0
2836,6101-IMRMM,53,565,Mailed Check,24,1
2837,4795-UXVCJ,63,323,Credit Card,20,0
2838,4631-OACRM,78,397,Bank Withdrawal,37,1
2839,6959-UWKHF,47,359,Bank Withdrawal,28,1
2840,8644-XYTSV,37,299,Bank Withdrawal,34,0
2841,4273-MBHYA,38,50,Bank Withdrawal,16,0
2842,6976-BWGLQ,64,382,Bank Withdrawal,19,0
2843,3945-GFWQL,33,535,Bank Withdrawal,38,1
2844,2516-XSJKX,20,240,Bank Withdrawal,21,0
2845,6982-SSHFK,45,304,Mailed Check,22,1
2846,6458-CYIDZ,72,201,Bank Withdrawal,26,0
2847,0320-DWVTU,46,371,Credit Card,22,0
2848,5095-AESKG,33,327,Credit Card,25,1
2849,3577-AMVUX,59,287,Credit Card,28,0
2850,3785-KTYSH,24,158,Credit Card,31,0
2851,1170-SASML,33,358,Bank Withdrawal,27,0
2852,7011-CVEUC,51,230,Credit Card,17,0
2853,2486-WYVVE,47,352,Credit Card,31,0
2854,6633-MPWBS,47,554,Bank Withdrawal,37,1
2855,3317-HRTNN,79,520,Bank Withdrawal,37,1
2856,3489-HHPFY,40,387,Bank Withdrawal,21,0
2857,8819-WFGGJ,42,112,Bank Withdrawal,21,0
2858,0723-VSOBE,67,286,Bank Withdrawal,35,0
2859,8378-LKJAF,34,265,Credit Card,33,0
2860,6689-KXGBO,36,332,Bank Withdrawal,37,1
2861,6035-BXTTY,69,74,Bank Withdrawal,35,0
2862,0697-ZMSWS,19,292,Bank Withdrawal,26,1
2863,8748-HFWBO,49,217,Credit Card,18,0
2864,4081-DYXAV,27,291,Credit Card,39,1
2865,1432-FPAXX,53,269,Bank Withdrawal,34,1
2866,7576-JMYWV,76,139,Bank Withdrawal,15,0
2867,5849-ASHZJ,26,193,Credit Card,33,0
2868,6900-RBKER,32,303,Credit Card,18,0
2869,8111-SLLHI,65,516,Bank Withdrawal,32,1
2870,8735-NBLWT,34,112,Credit Card,23,0
2871,7094-MSZAO,55,187,Credit Card,35,0
2872,2082-CEFLT,31,290,Bank Withdrawal,33,1
2873,5542-NKVRU,24,225,Bank Withdrawal,19,0
2874,1937-OTUKY,32,107,Bank Withdrawal,18,0
2875,4819-HJPIW,32,282,Credit Card,27,0
2876,3777-XROBG,52,50,Credit Card,34,0
2877,6286-SUUWT,44,137,Credit Card,23,0
2878,5832-TRLPB,30,367,Bank Withdrawal,16,0
2879,3853-LYGAM,58,375,Bank Withdrawal,31,0
2880,8016-NCFVO,70,64,Bank Withdrawal,34,0
2881,6005-OBZPH,68,534,Bank Withdrawal,35,1
2882,7408-OFWXJ,23,274,Credit Card,35,0
2883,8910-ICHIU,27,92,Credit Card,29,0
2884,2012-NWRPA,78,598,Bank Withdrawal,20,1
2885,3612-YVGSJ,59,135,Credit Card,23,0
2886,7322-OCWHC,73,322,Bank Withdrawal,15,0
2887,7975-JMZNT,19,376,Bank Withdrawal,32,0
2888,8433-WXGNA,55,469,Bank Withdrawal,39,1
2889,6402-EJMWF,33,327,Credit Card,34,0
2890,4614-NUVZD,53,265,Bank Withdrawal,36,1
2891,5893-KCLGT,56,279,Credit Card,24,0
2892,2862-PFNIK,47,122,Bank Withdrawal,21,0
2893,8327-LZKAS,80,535,Bank Withdrawal,28,1
2894,3685-YLCMQ,34,328,Bank Withdrawal,24,1
2895,6625-IUTTT,29,158,Bank Withdrawal,26,0
2896,4759-PXTAN,34,248,Bank Withdrawal,19,0
2897,4338-EYCER,57,154,Bank Withdrawal,35,0
2898,0876-WDUUZ,62,453,Credit Card,33,1
2899,4712-UYOOI,21,117,Bank Withdrawal,22,0
2900,4948-WBBKL,80,129,Bank Withdrawal,24,0
2901,3261-CQXOL,33,318,Bank Withdrawal,25,0
2902,8917-FAEMR,28,294,Credit Card,16,0
2903,5931-FLJJF,75,259,Credit Card,21,1
2904,9801-NOSHQ,50,377,Credit Card,22,0
2905,0135-NMXAP,57,588,Bank Withdrawal,40,1
2906,3567-PQTSO,40,252,Bank Withdrawal,27,0
2907,0701-RFGFI,56,306,Bank Withdrawal,24,0
2908,2725-KXXWT,26,387,Bank Withdrawal,21,1
2909,2082-OJVTK,25,347,Bank Withdrawal,31,1
2910,9134-CEQMF,75,413,Bank Withdrawal,31,1
2911,8875-AKBYH,78,160,Bank Withdrawal,26,0
2912,9828-QHFBK,60,364,Bank Withdrawal,15,0
2913,9430-NKQLY,49,57,Credit Card,33,0
2914,1536-YHDOE,58,334,Credit Card,25,0
2915,8835-VSDSE,28,417,Bank Withdrawal,31,1
2916,1478-VPOAD,39,248,Bank Withdrawal,26,0
2917,7693-QPEFS,75,160,Bank Withdrawal,23,0
2918,9227-LUNBG,39,449,Bank Withdrawal,26,1
2919,9442-JTWDL,52,240,Credit Card,22,0
2920,6217-TOWGS,29,60,Bank Withdrawal,23,0
2921,6769-DCQLI,21,250,Bank Withdrawal,21,1
2922,9356-AXGMP,59,139,Bank Withdrawal,16,0
2923,3396-DKDEL,45,203,Credit Card,25,0
2924,2672-HUYVI,53,538,Bank Withdrawal,34,1
2925,4018-PPNDW,23,291,Credit Card,30,0
2926,6158-HDPXZ,31,251,Credit Card,22,0
2927,1716-LSAMB,21,234,Bank Withdrawal,28,0
2928,8734-DKSTZ,20,62,Bank Withdrawal,35,0
2929,7020-OZKXZ,65,259,Credit Card,23,0
2930,7130-VTEWQ,74,313,Bank Withdrawal,37,1
2931,6988-CJEYV,56,308,Bank Withdrawal,28,0
2932,0562-HKHML,39,198,Credit Card,34,0
2933,5380-WJKOV,51,455,Bank Withdrawal,27,1
2934,8782-NUUOL,62,308,Credit Card,25,0
2935,3703-KBKZP,70,360,Bank Withdrawal,15,0
